id,grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,current_team
224003,Shot Chart Detail,21800087,477,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,10,27,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,11,1,1,20181029,IND,POR,TrailBlazers
224004,Shot Chart Detail,21800087,504,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,8,55,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,30,83,1,1,20181029,IND,POR,TrailBlazers
224005,Shot Chart Detail,21800087,513,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,8,31,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,8,29,1,1,20181029,IND,POR,TrailBlazers
224006,Shot Chart Detail,21800087,561,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,5,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-101,257,1,1,20181029,IND,POR,TrailBlazers
224007,Shot Chart Detail,21800101,164,1628380,Zach Collins,1610612757,Portland Trail Blazers,2,11,29,Made Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-2,78,1,1,20181030,HOU,POR,TrailBlazers
224008,Shot Chart Detail,21800101,184,1628380,Zach Collins,1610612757,Portland Trail Blazers,2,10,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,119,227,1,0,20181030,HOU,POR,TrailBlazers
224009,Shot Chart Detail,21800101,521,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,10,15,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,22,1,1,20181030,HOU,POR,TrailBlazers
224010,Shot Chart Detail,21800101,534,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,9,46,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,76,176,1,0,20181030,HOU,POR,TrailBlazers
224011,Shot Chart Detail,21800101,583,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,5,54,Missed Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,55,40,1,0,20181030,HOU,POR,TrailBlazers
224012,Shot Chart Detail,21800101,637,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,1,33,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,26,1,0,20181030,HOU,POR,TrailBlazers
224013,Shot Chart Detail,21800101,642,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,1,27,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,22,1,1,20181030,HOU,POR,TrailBlazers
224014,Shot Chart Detail,21800116,107,1628380,Zach Collins,1610612757,Portland Trail Blazers,1,3,37,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20181101,POR,NOP,TrailBlazers
224015,Shot Chart Detail,21800116,181,1628380,Zach Collins,1610612757,Portland Trail Blazers,2,10,54,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,97,31,1,0,20181101,POR,NOP,TrailBlazers
224016,Shot Chart Detail,21800116,201,1628380,Zach Collins,1610612757,Portland Trail Blazers,2,9,29,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,11,1,0,20181101,POR,NOP,TrailBlazers
224017,Shot Chart Detail,21800116,514,1628380,Zach Collins,1610612757,Portland Trail Blazers,3,2,48,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,8,1,1,20181101,POR,NOP,TrailBlazers
224018,Shot Chart Detail,21800116,560,1628380,Zach Collins,1610612757,Portland Trail Blazers,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,39,247,1,0,20181101,POR,NOP,TrailBlazers
224019,Shot Chart Detail,21800116,568,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,11,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-187,156,1,1,20181101,POR,NOP,TrailBlazers
224020,Shot Chart Detail,21800116,583,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,10,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,92,237,1,0,20181101,POR,NOP,TrailBlazers
224021,Shot Chart Detail,21800116,610,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,8,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,206,156,1,1,20181101,POR,NOP,TrailBlazers
224022,Shot Chart Detail,21800132,141,1628380,Zach Collins,1610612757,Portland Trail Blazers,1,2,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,10,256,1,0,20181103,POR,LAL,TrailBlazers
224023,Shot Chart Detail,21800132,158,1628380,Zach Collins,1610612757,Portland Trail Blazers,1,1,33,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,6,1,1,20181103,POR,LAL,TrailBlazers
224024,Shot Chart Detail,21800132,161,1628380,Zach Collins,1610612757,Portland Trail Blazers,1,1,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,109,220,1,0,20181103,POR,LAL,TrailBlazers
224025,Shot Chart Detail,21800132,193,1628380,Zach Collins,1610612757,Portland Trail Blazers,2,11,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,0,1,1,20181103,POR,LAL,TrailBlazers
224026,Shot Chart Detail,21800132,228,1628380,Zach Collins,1610612757,Portland Trail Blazers,2,8,25,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,16,1,0,20181103,POR,LAL,TrailBlazers
224027,Shot Chart Detail,21800132,250,1628380,Zach Collins,1610612757,Portland Trail Blazers,2,7,28,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,2,1,1,20181103,POR,LAL,TrailBlazers
224028,Shot Chart Detail,21800132,253,1628380,Zach Collins,1610612757,Portland Trail Blazers,2,6,57,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,-6,1,1,20181103,POR,LAL,TrailBlazers
224029,Shot Chart Detail,21800132,507,1628380,Zach Collins,1610612757,Portland Trail Blazers,3,2,4,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-41,16,1,0,20181103,POR,LAL,TrailBlazers
224030,Shot Chart Detail,21800132,515,1628380,Zach Collins,1610612757,Portland Trail Blazers,3,1,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-150,194,1,0,20181103,POR,LAL,TrailBlazers
224031,Shot Chart Detail,21800132,536,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,11,7,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,-10,1,1,20181103,POR,LAL,TrailBlazers
224032,Shot Chart Detail,21800138,132,1628380,Zach Collins,1610612757,Portland Trail Blazers,1,2,11,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,8,1,0,20181104,POR,MIN,TrailBlazers
224033,Shot Chart Detail,21800138,197,1628380,Zach Collins,1610612757,Portland Trail Blazers,2,9,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,144,201,1,0,20181104,POR,MIN,TrailBlazers
224034,Shot Chart Detail,21800138,459,1628380,Zach Collins,1610612757,Portland Trail Blazers,3,2,59,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,35,115,1,0,20181104,POR,MIN,TrailBlazers
224035,Shot Chart Detail,21800138,486,1628380,Zach Collins,1610612757,Portland Trail Blazers,3,0,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,71,246,1,1,20181104,POR,MIN,TrailBlazers
224036,Shot Chart Detail,21800138,507,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,11,8,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,38,29,1,1,20181104,POR,MIN,TrailBlazers
224037,Shot Chart Detail,21800152,142,1628380,Zach Collins,1610612757,Portland Trail Blazers,1,0,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,65,234,1,1,20181106,POR,MIL,TrailBlazers
224038,Shot Chart Detail,21800152,193,1628380,Zach Collins,1610612757,Portland Trail Blazers,2,9,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,27,24,1,1,20181106,POR,MIL,TrailBlazers
224039,Shot Chart Detail,21800152,413,1628380,Zach Collins,1610612757,Portland Trail Blazers,3,5,2,Made Shot,Driving Bank Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,29,7,1,1,20181106,POR,MIL,TrailBlazers
224040,Shot Chart Detail,21800152,480,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,11,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,128,226,1,0,20181106,POR,MIL,TrailBlazers
224041,Shot Chart Detail,21800152,484,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,10,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,81,238,1,0,20181106,POR,MIL,TrailBlazers
224042,Shot Chart Detail,21800165,458,1628380,Zach Collins,1610612757,Portland Trail Blazers,3,2,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-179,174,1,0,20181108,POR,LAC,TrailBlazers
224043,Shot Chart Detail,21800165,460,1628380,Zach Collins,1610612757,Portland Trail Blazers,3,2,38,Missed Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-6,30,1,0,20181108,POR,LAC,TrailBlazers
224044,Shot Chart Detail,21800165,531,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,9,42,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,15,1,1,20181108,POR,LAC,TrailBlazers
224045,Shot Chart Detail,21800165,568,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,7,38,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,13,64,1,0,20181108,POR,LAC,TrailBlazers
224046,Shot Chart Detail,21800165,590,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,6,10,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20181108,POR,LAC,TrailBlazers
224047,Shot Chart Detail,21800165,649,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,1,16,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,20,1,1,20181108,POR,LAC,TrailBlazers
224048,Shot Chart Detail,21800188,151,1628380,Zach Collins,1610612757,Portland Trail Blazers,2,11,31,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,5,1,1,20181111,POR,BOS,TrailBlazers
224049,Shot Chart Detail,21800188,192,1628380,Zach Collins,1610612757,Portland Trail Blazers,2,7,28,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,14,1,0,20181111,POR,BOS,TrailBlazers
224050,Shot Chart Detail,21800188,196,1628380,Zach Collins,1610612757,Portland Trail Blazers,2,7,26,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,15,1,1,20181111,POR,BOS,TrailBlazers
224051,Shot Chart Detail,21800188,437,1628380,Zach Collins,1610612757,Portland Trail Blazers,3,0,50,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20181111,POR,BOS,TrailBlazers
224052,Shot Chart Detail,21800188,462,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,11,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-44,251,1,0,20181111,POR,BOS,TrailBlazers
224053,Shot Chart Detail,21800188,466,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,11,0,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,7,1,1,20181111,POR,BOS,TrailBlazers
224054,Shot Chart Detail,21800212,119,1628380,Zach Collins,1610612757,Portland Trail Blazers,1,2,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-136,241,1,0,20181114,LAL,POR,TrailBlazers
224055,Shot Chart Detail,21800212,149,1628380,Zach Collins,1610612757,Portland Trail Blazers,1,0,56,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-68,240,1,1,20181114,LAL,POR,TrailBlazers
224056,Shot Chart Detail,21800212,187,1628380,Zach Collins,1610612757,Portland Trail Blazers,2,9,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,171,0,1,0,20181114,LAL,POR,TrailBlazers
224057,Shot Chart Detail,21800212,194,1628380,Zach Collins,1610612757,Portland Trail Blazers,2,8,29,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,16,1,1,20181114,LAL,POR,TrailBlazers
224058,Shot Chart Detail,21800212,462,1628380,Zach Collins,1610612757,Portland Trail Blazers,3,0,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,96,239,1,0,20181114,LAL,POR,TrailBlazers
224059,Shot Chart Detail,21800212,514,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,10,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-147,127,1,0,20181114,LAL,POR,TrailBlazers
224060,Shot Chart Detail,21800212,672,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,0,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,113,237,1,0,20181114,LAL,POR,TrailBlazers
224061,Shot Chart Detail,21800221,116,1628380,Zach Collins,1610612757,Portland Trail Blazers,1,1,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,32,248,1,0,20181116,MIN,POR,TrailBlazers
224062,Shot Chart Detail,21800221,475,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,10,44,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,41,5,1,0,20181116,MIN,POR,TrailBlazers
224063,Shot Chart Detail,21800221,534,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,7,19,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,25,1,0,20181116,MIN,POR,TrailBlazers
224064,Shot Chart Detail,21800221,601,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,2,7,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-87,47,1,1,20181116,MIN,POR,TrailBlazers
224065,Shot Chart Detail,21800221,608,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,1,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,92,237,1,1,20181116,MIN,POR,TrailBlazers
224066,Shot Chart Detail,21800237,111,1628380,Zach Collins,1610612757,Portland Trail Blazers,1,2,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-117,233,1,0,20181118,WAS,POR,TrailBlazers
224067,Shot Chart Detail,21800237,185,1628380,Zach Collins,1610612757,Portland Trail Blazers,2,10,13,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,40,28,1,1,20181118,WAS,POR,TrailBlazers
224465,Shot Chart Detail,21800156,599,202355,Hassan Whiteside,1610612748,Miami Heat,4,5,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,2,258,1,0,20181107,MIA,SAS,TrailBlazers
224068,Shot Chart Detail,21800237,572,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,9,34,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,19,1,1,20181118,WAS,POR,TrailBlazers
224069,Shot Chart Detail,21800251,100,1628380,Zach Collins,1610612757,Portland Trail Blazers,1,4,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,107,244,1,0,20181120,NYK,POR,TrailBlazers
224070,Shot Chart Detail,21800251,430,1628380,Zach Collins,1610612757,Portland Trail Blazers,3,2,0,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,85,37,1,1,20181120,NYK,POR,TrailBlazers
224071,Shot Chart Detail,21800251,475,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,9,50,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20181120,NYK,POR,TrailBlazers
224072,Shot Chart Detail,21800251,482,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,8,55,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,24,1,0,20181120,NYK,POR,TrailBlazers
224073,Shot Chart Detail,21800259,565,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,11,23,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,16,1,1,20181121,MIL,POR,TrailBlazers
224074,Shot Chart Detail,21800259,596,1628380,Zach Collins,1610612757,Portland Trail Blazers,4,9,15,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20181121,MIL,POR,TrailBlazers
